-9.72468 -30.7948 -51.6142 -1.16959 -17.5108 -19.7462 -17.8913 -4.23742 -16.4789 -27.6217 -16.6358 8.78873 -13.6539 -14.2817 -7.84708 -23.2274 -6.90543 8.31791 5.75631 -29.21 5.6499 19.1469 9.85776 -9.48028 
-1.8833 -33.2716 -49.9664 -2.62241 -13.04 -19.7462 -14.3353 -4.58573 -10.6803 -30.054 -8.47712 9.43004 -6.96161 -15.0563 -0.721509 -23.6572 1.06009 1.83233 15.8511 -31.7022 1.74268 22.2511 12.8692 -11.6137 
13.2883 -1.36609 -48.954 -0.601756 -5.09179 -7.07883 -4.9676 5.34017 -0.37257 -18.8769 0.12419 18.8769 7.68189 -1.25457 12.3479 -15.3922 12.1983 14.2635 16.5678 -28.0498 16.1793 27.4066 18.0076 -1.11771 
-18.2338 1.01299 -49.8407 2.93423 -24.0121 -2.98189 -24.169 4.23742 -21.6091 -10.8045 -21.7087 13.1262 -20.5594 1.09859 -12.8692 -12.5553 -13.497 13.0262 -5.58534 -26.4157 -5.29825 26.5883 -8.1039 -0.202597 
-8.32073 -13.7851 -49.6382 -1.71701 -17.8834 -14.5302 -17.5501 -3.17101 -18.5043 -25.9557 -15.671 9.62315 -12.1544 -10.6837 -6.9303 -16.9508 -6.3921 5.57251 2.86156 -28.8781 0.614729 22.802 1.04829 -7.56812 
-40.1134 28.3153 -50.6015 4.61065 -43.7149 2.60799 -43.8391 8.6933 -43.7149 -2.85637 -42.6379 19.8467 -37.6296 8.6933 -31.7927 -0.49676 -35.102 18.6315 -16.5296 -16.0845 -14.8945 27.4709 -16.6172 7.38531 
-35.6425 19.1253 -50.2518 3.41791 -41.4148 4.65497 -42.1369 9.22871 -40.2351 -3.24245 -40.5373 16.7176 -36.0151 7.20302 -27.8228 -1.53093 -31.2775 15.8083 -14.8508 -19.3602 -13.67 27.01 -16.1661 6.8395 
-41.6037 -29.433 -50.6604 -4.67998 -45.2515 -10.2223 -43.3709 -5.41406 -43.4565 -20.0654 -43.7459 2.1057 -40.1134 -9.81102 -36.2627 -19.1248 -30.8342 -1.49109 -15.4814 -27.3719 -17.102 15.548 -17.0607 -7.1596 
-42.7214 -31.4201 -50.7406 -5.16893 -44.46 -11.1771 -43.9633 -6.2095 -43.8235 -20.3675 -44.2095 1.67079 -39.3683 -9.81102 -38.2505 -24.0929 -33.2829 -0.12419 -15.8673 -27.426 -17.5769 14.819 -17.2953 -7.05271 
-31.0526 17.2368 -50.1189 5.19847 -38.9597 2.00436 -38.4989 8.81749 -38.3333 -4.63508 -36.5795 17.7887 -34.5248 6.08531 -25.7461 -2.80179 -26.5767 19.3737 -12.8798 -20.6995 -11.3136 27.5652 -14.3014 7.10093 
-16.3931 -9.56263 -49.6624 -1.54267 -25.459 -9.19006 -25.0755 -0.242391 -25.3348 -18.5043 -22.9382 9.21341 -20.1782 -7.02181 -14.6329 -14.9448 -13.7468 7.2167 -3.13687 -27.5211 -4.28859 23.4507 -5.87009 -5.42385 
-15.5238 -4.9676 -49.526 -1.21711 -24.4654 -5.58855 -24.6324 2.0262 -23.9687 -16.8898 -22.602 10.9565 -19.7355 -4.18392 -13.7226 -13.35 -13.2933 9.31359 -3.09729 -26.7688 -3.70697 24.656 -6.07109 -3.1498 
-15.1512 -0.49676 -49.4038 -0.93578 -24.3413 -2.4838 -23.9687 3.7257 -22.7062 -13.4953 -22.6532 13.0184 -19.598 -0.951618 -13.267 -11.7016 -13.2256 11.2975 -3.23828 -25.9038 -3.29984 25.6926 -6.62688 -0.441814 
-14.406 5.21598 -49.5177 1.20682 -23.4719 -1.98704 -23.0994 5.34017 -21.6826 -11.2728 -22.2341 16.2724 -18.9993 4.06126 -12.4239 -9.57733 -12.8314 13.8096 -3.06397 -24.6684 -2.39624 26.8972 -5.09625 3.30088 
-18.2601 0.129505 -49.5582 1.65061 -30.5367 -3.50847 -30.2768 4.28814 -28.9774 -14.4237 -28.1977 15.8531 -22.145 0.662544 -19.2962 -9.71284 -19.3768 10.7301 -5.49711 -27.246 -5.41716 27.266 -10.7489 -0.129505 
-20.6649 -30.5922 -51.0946 -2.84849 -27.3506 -19.0442 -26.2093 -5.80684 -26.8983 -28.0678 -26.3377 6.68571 -21.6579 -14.2817 -17.7344 -22.5996 -15.8026 1.62078 -1.64973 -28.475 -0.81039 17.0182 -4.05195 -8.91429 
-16.4078 26.8835 -50.098 5.51246 -23.8544 2.90291 -23.4296 18.6484 -23.2599 -8.70621 -22.7401 26.7684 -18.6116 13.1041 -13.2679 -1.41658 -14.9546 21.266 -3.46847 -19.5364 2.35882 30.0373 -1.49785 10.073 
-23.0971 -14.2621 -49.9538 -5.43138 -29.534 -12.2427 -29.2816 -3.53398 -29.2373 -18.5819 -30.1316 6.44737 -25.3454 -8.06485 -21.07 -15.7396 -19.8422 4.65814 -4.82336 -27.523 -6.91326 21.7191 -10.0035 -6.95425 
3.64675 -12.1558 -49.7783 -1.66076 -8.83616 -11.565 -8.83616 -2.59887 -8.83616 -18.7119 -7.60196 11.7896 -2.66801 -7.21932 5.02688 -17.9594 6.28249 6.59044 11.3455 -31.4026 12.9981 22.3194 12.9667 -6.09384 
-7.06237 -22.4427 -49.8992 -2.22195 -14.6836 -17.4124 -13.933 -7.09091 -14.4237 -23.5198 -12.9944 7.27684 -10.5254 -14.1638 -5.25102 -20.4667 -3.88729 5.1983 5.80382 -30.008 0.168723 23.5265 4.79224 -10.1479 
-7.21932 -16.6358 -49.8384 -2.01869 -14.3 -16.77 -14.3062 -5.97129 -14.04 -24.18 -11.9276 8.63179 -10.6803 -13.4125 -5.64059 -18.7863 -3.29577 4.55131 5.02526 -29.2987 0.921761 24.5068 2.78718 -8.73424 
3.47732 -0.37257 -49.0814 -0.689051 -9.71461 -6.56393 -10.2397 5.11986 -9.05822 -19.8231 -8.92694 19.6918 -0.993521 -0.74514 3.8223 -13.2333 3.80345 12.9191 9.25046 -27.2309 9.16618 27.0614 10.7772 -0.10423 
-1.01299 -0.405195 -49.7273 -2.47915 -13.1243 -5.84746 -13.2542 4.41808 -12.0776 -18.379 -12.2089 18.7728 -7.53672 -0.389831 -0.129944 -14.6836 0.649718 13.774 5.38621 -28.3738 5.26984 28.3153 7.21932 -0.627767 
-4.85167 -0.870813 -49.2177 -1.91622 -12.9944 -4.67797 -12.9944 2.46893 -12.3402 -16.9349 -11.8151 17.1975 -7.96172 -1.11962 -4.02082 -12.6743 -4.0318 11.9566 3.78758 -27.0858 3.6355 26.7079 2.65404 -0.873858 
-9.52208 -16.2078 -49.853 -1.92057 -16.7657 -15.1512 -16.9187 -5.10048 -16.5411 -23.6301 -15.0734 8.83616 -13.6539 -11.2998 -9.77664 -19.1703 -7.7132 5.12902 0.113429 -28.6541 1.45113 21.6756 2.94293 -6.5908 
-6.28052 -7.29351 -49.8053 -2.39873 -16.7657 -7.32721 -16.5173 -0.74514 -16.8037 -17.5913 -15.4909 14.5719 -12.3622 -6.09974 -6.87055 -17.9879 -7.92697 15.1006 2.69708 -28.4457 -0.0117471 27.598 2.20547 -5.70507 
-4.86234 23.9065 -49.8936 2.71816 -14.555 6.5933 -14.0339 17.8023 -12.6027 -10.6336 -13.1243 24.0395 -9.22599 13.3842 -2.65049 -1.00971 -4.43919 21.2356 2.52427 -17.6699 6.07999 29.5863 2.63377 12.1558 
-9.31948 -26.9455 -49.9245 -2.76797 -19.2495 -18.1317 -18.3044 -2.57166 -18.7728 -26.9121 -17.8831 7.37857 -13 -12.8738 -10.8432 -23.7361 -5.50736 1.70966 4.65974 -31.4026 4.86977 19.8368 6.75767 -11.1768 
